Rxn_ID,thrA,thrB,thrC,yaaJ,talB,mog,nhaA,ribF,ileS,ispH,rihC,dapB,carA,carB,caiD,caiC,caiB,caiT,kefC,folA,apaH,pdxA,araD,araA,araB,thiQ,thiP,thiB,setA,leuD,leuC,leuB,leuA,ilvI,ilvH,ftsI,murE,murF,mraY,murD,murG,murC,ddlB,lpxC,mutT,coaE,guaC,nadC,ampD,aroP,aceE,aceF,lpd,acnB,speD,speE,cueO,gcd,hpt,can,panD,panC,panB,folK,mrcB,fhuA,fhuC,fhuD,fhuB,hemL,clcA,btuF,mtn,dgt,dapD,pyrH,dxr,ispU,cdsA,lpxD,fabZ,lpxA,lpxB,accA,ldcC,proS,metQ,metI,metN,gmhB,dkgB,gloB,fadE,gmhA,pepD,gpt,phoE,proB,proA,mmuP,mmuM,argF,ykgE,ykgF,ykgG,betA,betB,betT,yahI,prpB,prpC,prpD,codB,codA,cynT,cynS,cynX,lacY,lacZ,mhpA,mhpB,mhpC,mhpD,mhpF,mhpE,mhpT,frmB,frmA,tauA,tauB,tauC,tauD,hemB,ddlA,phoA,proC,aroL,mak,brnQ,malZ,acpH,tsx,ribD,ribE,thiL,pgpA,dxs,ispA,thiI,panE,cyoE,cyoD,cyoC,cyoB,cyoA,ampG,queC,cof,amtB,tesB,maa,acrB,acrA,apt,adk,hemH,gsk,ushA,copA,glsA,tesA,allA,gcl,hyi,glxR,ybbW,allB,glxK,allC,allD,ybcF,purK,purE,lpxH,cysS,folD,cusC,cusF,cusB,cusA,pheP,nfsB,entD,fepA,fes,entF,fepC,fepG,fepD,entS,fepB,entC,entE,entB,entA,dsbG,citT,citG,citX,citF,citE,citD,dcuC,pagP,lipA,lipB,dacA,mrdA,cobC,nadD,leuS,hscC,rihA,gltL,gltK,gltJ,gltI,lnt,ubiF,asnB,nagA,nagB,nagE,glnS,fldA,pgm,potE,speF,kdpC,kdpB,kdpA,dtpD,gltA,sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD,mngA,mngB,cydA,cydB,ybgC,nadA,pnuC,zitB,aroG,gpmA,galM,galK,galT,galE,modA,modB,modC,ybhA,pgl,bioA,bioB,bioF,bioC,bioD,moaA,moaC,moaD,moaE,clsB,fiu,glnQ,glnP,glnH,rhtA,ybiV,fsaA,moeB,moeA,iaaA,gsiA,gsiB,gsiC,gsiD,yliI,dacC,ybjG,mdfA,grxA,potF,potG,potH,potI,artJ,artM,artQ,artI,artP,ltaE,poxB,aqpZ,cydC,cydD,trxB,serS,dmsA,dmsB,dmsC,pflA,pflB,focA,serC,aroA,cmk,msbA,lpxK,kdsB,aspC,ompF,asnS,pncB,pepN,ssuB,ssuC,ssuD,ssuA,ssuE,pyrD,fabA,ompA,mgsA,yccX,hyaA,hyaB,hyaC,cbdA,cbdB,appA,torC,torA,agp,rutG,rutF,rutE,rutD,rutC,rutB,rutA,putA,putP,ghrA,lpxL,solA,pyrC,grxB,murJ,plsX,fabH,fabD,fabG,acpP,fabF,pabC,tmk,ptsG,fhuE,thiK,nagZ,ndh,nagK,potD,potC,potB,potA,purB,nudJ,icd,dsbB,nhaB,dadA,dadX,ldcA,emtA,treA,dhaM,dhaL,dhaK,dauA,prs,ispE,hemA,kdsA,chaA,narK,narG,narH,narJ,narI,purU,galU,tdk,adhE,oppA,oppB,oppC,oppD,oppF,clsA,kch,tonB,trpA,trpB,trpC,trpD,trpE,btuR,acnA,ribA,pgpB,pyrF,fabI,sapD,puuP,puuA,puuD,puuC,puuB,puuE,pspE,ompG,ycjG,mpaA,mppA,trkG,ompN,pfo,ldhA,feaB,tynA,paaZ,paaA,paaB,paaC,paaD,paaE,paaF,paaG,paaH,paaJ,paaK,aldA,ydcS,ydcT,ydcU,ydcV,patD,ansP,nhoA,narV,narW,narY,narZ,narU,yddG,fdnG,fdnH,fdnI,adhP,maeA,ddpF,ddpD,ddpC,ddpB,ddpA,ddpX,dosP,gadC,gadB,tam,uxaB,glsB,sad,ydeA,eamA,ydfG,speG,ynfE,ynfF,ynfG,ynfH,clcB,mdtI,mdtJ,pntB,pntA,ydgI,folM,fumC,fumA,manA,malX,malY,add,dtpA,pdxY,tyrS,pdxH,anmK,sodC,gloA,grxD,sodB,cfa,ribC,pykF,lpp,sufE,sufS,sufD,sufC,sufB,sufA,ydiB,aroD,fadK,ppsA,aroH,btuD,btuE,btuC,pheT,pheS,thrS,pfkB,katE,chbF,nadE,astE,astB,astD,astA,astC,nudG,gdhA,selD,ansA,pncA,ydjI,msrB,gapA,yeaE,dmlA,yeaV,fadD,pabB,sdaA,manX,manY,manZ,purT,eda,edd,zwf,pykA,lpxM,znuA,znuC,znuB,nudB,aspS,torZ,torY,argS,otsA,otsB,araG,araF,tyrP,pgsA,dcyD,amyA,shiA,amn,cobT,cobS,cobU,dacD,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,wzzB,ugd,gnd,wbbK,wbbJ,wbbI,wbbH,glf,wzxB,rfbC,rfbA,rfbD,rfbB,wcaK,cpsG,cpsB,wcaH,wcaG,gmd,dcd,udk,gatD,gatC',gatB,gatA,gatZ,gatY,fbaB,thiD,thiM,metG,yehW,yehX,yehY,osmF,bglX,dld,pbpG,cdd,preT,preA,mglC,mglA,mglB,folE,yeiG,cirA,lysP,rihB,fruA,fruK,fruB,setB,lpxT,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,mqo,ompC,atoD,atoA,atoE,atoB,ubiG,nrdA,nrdB,glpQ,glpT,glpA,glpB,glpC,nudI,arnB,arnC,arnA,arnD,arnT,arnF,menE,menC,menB,menH,menD,menF,nuoN,nuoM,nuoL,nuoK,nuoJ,nuoI,nuoH,nuoG,nuoF,nuoE,nuoC,nuoB,nuoA,alaA,yfbR,ackA,pta,folX,hisP,hisM,hisQ,hisJ,argT,ubiX,purF,folC,accD,pdxB,fabB,mepA,aroC,fadJ,fadI,fadL,dsdA,oxc,frc,lpxP,alaC,glk,mntH,nupC,gltX,xapB,xapA,ligA,cysK,ptsH,ptsI,crr,pdxK,cysM,cysA,cysW,cysU,cysP,murQ,murP,amiA,hemF,eutC,eutB,eutD,maeB,talA,tktB,nudK,acrD,dapE,purC,dapA,bcp,hyfA,hyfB,hyfC,hyfD,hyfE,hyfF,hyfG,hyfH,hyfI,hyfJ,focB,uraA,upp,purM,purN,ppk,ppx,guaA,guaB,hisS,ispG,ndk,pbpC,sseA,pepB,iscA,iscU,iscS,suhB,hcaT,hcaE,hcaF,hcaC,hcaB,hcaD,glyA,hmp,purL,mltF,acpS,pdxJ,nadB,eamB,grcA,trxC,pssA,kgtP,pheA,tyrA,aroF,nadK,gabD,gabT,gabP,nrdE,nrdF,proV,proW,proX,ygaZ,ygaH,luxS,gshA,yqaB,alaS,mltB,srlA,srlE,srlB,srlD,srlQ,norV,norW,ascF,hycG,hycF,hycE,hycD,hycC,hycB,ygbL,umpG,ispF,ispD,cysC,cysN,cysD,cysH,cysI,cysJ,queD,eno,pyrG,mazG,relA,gudD,gudX,gudP,queF,sdaC,sdaB,fucO,fucA,fucP,fucI,fucK,csdA,mltA,amiC,argA,thyA,lplT,aas,lysA,araE,xdhA,xdhB,xdhC,ygeX,yqeA,mocA,xanQ,guaD,idi,lysS,dsbC,fldB,bglA,gcvP,gcvH,gcvT,ubiH,fau,serA,rpiA,scpA,scpB,scpC,argO,fbaA,pgk,epd,yggF,tktA,speB,speA,metK,galP,gshB,rdgB,ansB,mltC,nupG,speC,glcA,glcB,glcD,pitB,gss,hybC,hybB,hybA,hybO,gpr,exbD,exbB,metC,dkgA,plsC,mdaB,ygiN,nudF,tolC,zupT,ribB,hldE,bacA,folB,plsY,ttdA,ttdB,ttdT,patA,sstT,uxaA,uxaC,exuT,tdcE,tdcD,tdcC,tdcB,garK,garR,garL,garP,garD,kbaZ,kbaY,mtr,argG,glmM,folP,dacB,ispB,murA,yrbG,kdsD,kdsC,lptC,lptA,lptB,gltB,gltD,nanK,nanE,nanT,nanA,mdh,accB,accC,panF,acrE,acrF,aroE,fmt,trkA,kefB,argD,pabA,nirB,nirD,nirC,cysG,frlA,frlB,frlD,yhfW,trpS,gph,rpe,aroB,aroK,mrcA,nudE,pck,feoB,bioH,gntT,malQ,malP,glpE,glpD,glgP,glgA,glgC,glgX,glgB,asd,gntK,ggt,ugpQ,ugpC,ugpE,ugpA,ugpB,livF,livG,livM,livH,livK,livJ,zntA,acpT,nikA,nikB,nikC,nikD,nikE,pitA,dtpB,gor,arsB,arsC,gadA,treF,kdgK,dctA,dppF,dppD,dppC,dppB,dppA,eptB,bisC,ghrB,glyS,glyQ,xylB,xylA,xylF,xylG,xylH,malS,avtA,yiaK,yiaM,yiaN,yiaO,lyxK,sgbH,sgbE,aldB,selA,mtlA,mtlD,lldP,lldD,cysE,gpsA,grxC,gpmM,tdh,kbl,hldD,waaF,waaC,waaL,waaU,waaZ,waaY,waaR,waaO,waaB,waaS,waaP,waaG,waaQ,waaA,coaD,dfp,dut,pyrE,gmk,spoT,gltS,xanP,adeD,uhpT,ilvN,ilvB,yidK,dgoT,dgoK,tnaA,tnaB,adeP,bglF,pstB,pstA,pstC,pstS,glmS,glmU,atpC,atpD,atpG,atpA,atpH,atpF,atpE,atpB,atpI,asnA,kup,rbsD,rbsA,rbsC,rbsB,rbsK,ilvE,ilvD,ilvA,ilvC,gpp,trxA,wecA,wzzE,wecB,wecC,rffG,rffH,wecD,wecE,wzxE,wzyE,wecG,hemX,hemD,hemC,cyaA,cyaY,dapF,corA,pldA,rhtC,rhtB,pldB,yigL,metE,udp,ubiE,ubiB,ubiD,fre,fadA,fadB,trkH,hemG,mobB,mobA,dsbA,hemN,glnA,ompL,yihU,fdoI,fdoH,fdoG,rhaD,rhaA,rhaB,rhaT,sodA,kdgT,fieF,pfkA,sbp,cdh,tpiA,fpr,glpX,glpK,glpF,menA,metB,metL,metF,katG,gldA,fsaB,pflD,pflC,ppc,argE,argC,argB,argH,sthA,btuB,murI,murB,coaA,thiH,thiG,thiF,thiE,thiC,nudC,hemE,purD,purH,metA,aceB,aceA,metH,lysC,pgi,xylE,malG,malF,malE,malK,lamB,ubiC,ubiA,plsB,dgkA,alr,tyrB,aphA,actP,acs,nrfA,nrfB,nrfC,nrfD,gltP,fdhF,alsK,alsE,alsC,alsA,alsB,rpiB,phnN,proP,adiC,adiA,melA,melB,fumB,dcuB,lysU,dtpC,cadA,cadB,dsbD,dcuA,aspA,frdD,frdC,frdB,frdA,psd,rsgA,amiB,purA,ulaG,ulaA,ulaB,ulaC,ulaD,ulaE,ulaF,cycA,ytfE,cpdB,cysQ,msrA,ppa,ytfQ,ytfT,yjfF,fbp,mpl,nrdG,nrdD,treC,treB,mgtA,pyrI,pyrB,argI,valS,pepA,lptF,lptG,idnT,idnO,idnD,idnK,fecE,fecD,fecC,fecB,fecA,sgcE,nanC,gntP,uxuA,uxuB,lgoT,lgoD,fhuF,yjjG,deoC,deoA,deoB,deoD,lplA,serB,nadR,slt,yjjX,ytjC,thiS,araH,glcF,glcE,tdcG,frlC,gntU,dgoA,dgoD,wecF,ytfR,kdpF,arnE
BIOMASS_Ec_iJO1366_core_53p95M,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EX_12ppd__R(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_12ppd__S(e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
